# {
#     "command": "/media/storage/home/mariokeller/applications/MAJIQv2.3_Oct_2022/bin/voila modulize --changing-between-group-dpsi 0.02 --non-changing-between-group-dpsi 0.02 --changing-between-group-dpsi-secondary 0.01 --probability-changing-threshold 0.9 --probability-non-changing-threshold 0.5 --show-all -j 6 -d /media/storage/home/mklostermann/spezialisierung_wise22/lisa_SFPQ/modulise/SFPQ_K562_Control-SFPQ_K562_shRNA /media/storage/home/mklostermann/spezialisierung_wise22/lisa_SFPQ/build/splicegraph.sql /media/storage/home/mklostermann/spezialisierung_wise22/lisa_SFPQ/dpsi/SFPQ_K562_Control-SFPQ_K562_shRNA.deltapsi.voila",
#     "dpsi_changing_threshold": 0.02,
#     "dpsi_nonchanging_threshold": 0.5,
#     "dpsi_probability_changing_threshold": 0.9,
#     "voila_version": "2.4.dev3+g85d07819"
# }
module_id	gene_id	gene_name	seqid	strand	lsv_id	event_id	complex	module_event_combination	denovo	junction_name	junction_coord	event_non_changing	event_changing	junction_changing	SFPQ_K562_Control_median_psi	SFPQ_K562_shRNA_median_psi	SFPQ_K562_shRNA-SFPQ_K562_Control_median_dpsi	SFPQ_K562_shRNA-SFPQ_K562_Control_probability_changing	SFPQ_K562_shRNA-SFPQ_K562_Control_probability_non_changing
ENSG00000131966.14_1	ENSG00000131966.14	ACTR10	chr14	+	ENSG00000131966.14:t:58215205-58215284	ENSG00000131966.14_1_TCE_1	True	tandem_cassette^1|multi_exon_spanning^1|other^1	False	C2_A_Last	58213698-58215205	False	False	False	0.968	0.976	0.002	0.3	0.544
ENSG00000291156.1_1	ENSG00000291156.1	ENSG00000291156	chr1	+	ENSG00000291156.1:t:1063079-1063201	ENSG00000291156.1_1_AI_1	True	cassette^1|alt3^1|ir^2|afe^8|multi_exon_spanning^3	True	C2_C1_intron	1062057-1063078	False	True	False	0.403	0.641	0.162	0.827	0.01
ENSG00000100567.13_1	ENSG00000100567.13	PSMA3	chr14	+	ENSG00000100567.13:s:58247750-58247832	ENSG00000100567.13_1_A3_1	False	alt3^1	False	Proximal	58247832-58252119	False	False	False	0.949	0.904	-0.029	0.585	0.155
ENSG00000100567.13_2	ENSG00000100567.13	PSMA3	chr14	+	ENSG00000100567.13:s:58263524-58263770	ENSG00000100567.13_2_AI_1	False	ir^1	True	C1_C2_intron	58263771-58267473	False	False	False	0.141	0.122	-0.011	0.469	0.313
ENSG00000100567.13_3	ENSG00000100567.13	PSMA3	chr14	+	ENSG00000100567.13:t:58269975-58270485	ENSG00000100567.13_3_AI_1	False	ir^1	True	C2_C1_intron	58268140-58269974	False	False	False	0.093	0.144	0.035	0.657	0.133
ENSG00000100567.13_4	ENSG00000100567.13	PSMA3	chr14	+	ENSG00000100567.13:s:58269975-58270485	ENSG00000100567.13_4_AI_1	False	ir^1	True	C1_C2_intron	58270486-58270933	False	False	False	0.072	0.138	0.053	0.796	0.059
ENSG00000100567.13_5	ENSG00000100567.13	PSMA3	chr14	+	ENSG00000100567.13:s:58270934-58270998	ENSG00000100567.13_5_AI_1	False	ir^1	True	C1_C2_intron	58270999-58271850	False	False	False	0.068	0.106	0.024	0.556	0.228
ENSG00000112742.10_1	ENSG00000112742.10	TTK	chr6	+	ENSG00000112742.10:t:80005802-80005982	ENSG00000112742.10_1_A3_1	False	alt3^1	False	Proximal	80004713-80005830	False	False	False	0.107	0.104	-0.001	0.452	0.289
ENSG00000112742.10_4	ENSG00000112742.10	TTK	chr6	+	ENSG00000112742.10:s:80022324-80022472	ENSG00000112742.10_4_A3_1	False	alt3^1	False	Proximal	80022472-80026378	False	False	False	0.799	0.834	0.015	0.533	0.197
ENSG00000112742.10_2	ENSG00000112742.10	TTK	chr6	+	ENSG00000112742.10:s:80011886-80011980	ENSG00000112742.10_2_AI_1	False	ir^1	True	C1_C2_intron	80011981-80013278	False	False	False	0.177	0.184	-0.001	0.57	0.188
ENSG00000112742.10_3	ENSG00000112742.10	TTK	chr6	+	ENSG00000112742.10:t:80014463-80014586	ENSG00000112742.10_3_AI_1	True	ir^1|afe^1	True	C2_C1_intron	80013563-80014462	False	False	False	0.07	0.115	0.025	0.595	0.178
ENSG00000112742.10_5	ENSG00000112742.10	TTK	chr6	+	ENSG00000112742.10:s:80036475-80036599	ENSG00000112742.10_5_AI_1	False	ir^1	True	C1_C2_intron	80036600-80037552	False	False	False	0.084	0.086	0.001	0.379	0.45
ENSG00000204147.11_1	ENSG00000204147.11	ASAH2B	chr10	+	ENSG00000204147.11:s:50739318-50740002	ENSG00000204147.11_1_A5_1	False	alt5^1	False	Proximal	50740002-50742915	False	False	False	0.289	0.396	0.072	0.703	0.043
ENSG00000204147.11_2	ENSG00000204147.11	ASAH2B	chr10	+	ENSG00000204147.11:t:50749343-50749402	ENSG00000204147.11_2_afe_1	False	afe^1	False	Proximal	50745274-50749343	False	False	False	0.671	0.689	0.004	0.646	0.066
ENSG00000196628.20_2	ENSG00000196628.20	TCF4	chr18	-	ENSG00000196628.20:s:55402451-55403505	ENSG00000196628.20_2_A3_1	True	tandem_cassette^2|alt3^1|multi_exon_spanning^2|other^1	False	Proximal	55351003-55403454	False	False	False	0.756	0.875	0.066	0.68	0.042
ENSG00000196628.20_3	ENSG00000196628.20	TCF4	chr18	-	ENSG00000196628.20:t:55257315-55257495	ENSG00000196628.20_3_A3_1	False	alt3^1	False	Proximal	55257391-55259949	False	False	False	0.872	0.952	0.039	0.618	0.097
ENSG00000196628.20_4	ENSG00000196628.20	TCF4	chr18	-	ENSG00000196628.20:t:55228847-55229076	ENSG00000196628.20_4_A5_1	False	alt5^1	False	Proximal	55229076-55232509	False	False	False	0.72	0.723	0.002	0.564	0.144
ENSG00000196628.20_1	ENSG00000196628.20	TCF4	chr18	-	ENSG00000196628.20:t:55585280-55585481	ENSG00000196628.20_1_afe_1	True	afe^4|multi_exon_spanning^1	False	Proximal	55585352-55587045	False	False	True	0.576	0.914	0.278	0.943	0.002
ENSG00000178567.8_2	ENSG00000178567.8	EPM2AIP1	chr3	-	ENSG00000178567.8:s:36990311-36990435	ENSG00000178567.8_2_AI_1	True	alt5^1|ir^2	False	C1_C2_intron	36987284-36990310	False	False	False	0.865	0.867	0.0	0.517	0.25
ENSG00000178567.8_1	ENSG00000178567.8	EPM2AIP1	chr3	-	ENSG00000178567.8:s:36992878-36993131	ENSG00000178567.8_1_AI_3	True	putative_alt5^1|ir^3	False	C1_C2_intron	36992269-36992877	False	True	True	0.872	0.977	0.087	0.913	0.016
ENSG00000076242.16_3	ENSG00000076242.16	MLH1	chr3	+	ENSG00000076242.16:s:37040186-37040294	ENSG00000076242.16_3_CE_1	False	cassette^1	False	C1_A	37040294-37042268	False	False	False	0.971	0.94	-0.02	0.54	0.211
ENSG00000076242.16_4	ENSG00000076242.16	MLH1	chr3	+	ENSG00000076242.16:t:37048904-37049017	ENSG00000076242.16_4_CE_1	False	cassette^1	False	C2_A	37048609-37048904	False	False	False	0.904	0.944	0.024	0.545	0.177
ENSG00000076242.16_1	ENSG00000076242.16	MLH1	chr3	+	ENSG00000076242.16:s:36993764-36994037	ENSG00000076242.16_1_ale_1	True	alt3^2|ale^2|afe^4|multi_exon_spanning^2	False	Proximal	36993890-36994830	False	False	False	0.031	0.054	0.007	0.428	0.283
ENSG00000076242.16_2	ENSG00000076242.16	MLH1	chr3	+	ENSG00000076242.16:s:37012011-37012099	ENSG00000076242.16_2_AI_1	False	ir^1	True	C1_C2_intron	37012100-37014431	False	False	False	0.053	0.052	0.0	0.456	0.344
ENSG00000257621.9_1	ENSG00000257621.9	PSMA3-AS1	chr14	-	ENSG00000257621.9:t:58291635-58291707	ENSG00000257621.9_1_CE_1	True	cassette^3|alt3^1|mxe^2|multi_exon_spanning^2	False	C2_A	58291707-58293066	False	False	True	0.455	0.177	-0.219	0.912	0.004
ENSG00000257621.9_2	ENSG00000257621.9	PSMA3-AS1	chr14	-	ENSG00000257621.9:t:58285586-58285756	ENSG00000257621.9_2_CE_1	True	cassette^1|ale^6|multi_exon_spanning^2	False	C2_A	58285756-58286640	False	False	False	0.138	0.218	0.054	0.696	0.052
ENSG00000257621.9_3	ENSG00000257621.9	PSMA3-AS1	chr14	-	ENSG00000257621.9:t:58265365-58267393	ENSG00000257621.9_3_AI_1	True	ir^1|multi_exon_spanning^1	True	C2_C1_intron	58267394-58268705	False	False	False	0.906	0.851	-0.032	0.654	0.097
ENSG00000093167.18_4	ENSG00000093167.18	LRRFIP2	chr3	-	ENSG00000093167.18:s:37094792-37094908	ENSG00000093167.18_4_CE_1	False	cassette^1	False	C1_A	37091538-37094792	False	True	True	0.902	0.622	-0.279	1.0	0.0
ENSG00000093167.18_5	ENSG00000093167.18	LRRFIP2	chr3	-	ENSG00000093167.18:t:37063742-37065334	ENSG00000093167.18_5_CE_1	False	cassette^1	False	C2_A	37063791-37065810	False	False	False	0.965	0.961	-0.004	0.307	0.531
ENSG00000093167.18_1	ENSG00000093167.18	LRRFIP2	chr3	-	ENSG00000093167.18:t:37174119-37174605	ENSG00000093167.18_1_afe_1	False	afe^1	False	Proximal	37174605-37175818	False	False	False	0.279	0.241	-0.027	0.584	0.132
ENSG00000093167.18_2	ENSG00000093167.18	LRRFIP2	chr3	-	ENSG00000093167.18:s:37174119-37174605	ENSG00000093167.18_2_ale_1	True	ale^1|afe^1|multi_exon_spanning^1	False	Proximal	37173026-37174539	False	False	False	0.091	0.096	0.006	0.456	0.273
ENSG00000093167.18_3	ENSG00000093167.18	LRRFIP2	chr3	-	ENSG00000093167.18:s:37129063-37129149	ENSG00000093167.18_3_ale_1	True	ale^1|afe^1|multi_exon_spanning^1	False	Proximal	37121691-37129063	False	False	False	0.078	0.045	-0.024	0.562	0.181
ENSG00000083123.15_2	ENSG00000083123.15	BCKDHB	chr6	+	ENSG00000083123.15:s:80343571-80343812	ENSG00000083123.15_2_AI_1	False	ir^1	False	C1_C2_intron	80343813-80345974	False	False	False	0.988	0.935	-0.02	0.439	0.276
ENSG00000083123.15_1	ENSG00000083123.15	BCKDHB	chr6	+	ENSG00000083123.15:s:80168875-80169030	ENSG00000083123.15_1_ale_1	False	ale^1	False	Proximal	80169030-80169811	False	False	False	0.069	0.1	0.016	0.544	0.153
ENSG00000131591.18_1	ENSG00000131591.18	C1orf159	chr1	-	ENSG00000131591.18:s:1084353-1084383	ENSG00000131591.18_1_AI_3	True	cassette^1|ir^4	False	C1_C2_intron	1084087-1084352	False	False	False	0.603	0.61	0.011	0.635	0.117
ENSG00000131591.18_2	ENSG00000131591.18	C1orf159	chr1	-	ENSG00000131591.18:s:1082604-1082987	ENSG00000131591.18_2_AI_1	False	ir^1	False	C1_C2_intron	1082254-1082603	False	False	False	0.938	0.977	0.025	0.582	0.195
ENSG00000144674.18_1	ENSG00000144674.18	GOLGA4	chr3	+	ENSG00000144674.18:t:37281958-37282272	ENSG00000144674.18_1_CE_1	False	cassette^1	False	C2_A	37273601-37281958	False	False	False	0.915	0.728	-0.154	0.896	0.008
ENSG00000144674.18_2	ENSG00000144674.18	GOLGA4	chr3	+	ENSG00000144674.18:t:37289235-37289291	ENSG00000144674.18_2_CE_1	True	cassette^2|tandem_cassette^1|multi_exon_spanning^1|other^1	False	C2_A	37286061-37289235	False	False	False	0.732	0.754	0.018	0.542	0.168
ENSG00000144674.18_3	ENSG00000144674.18	GOLGA4	chr3	+	ENSG00000144674.18:s:37298833-37299020	ENSG00000144674.18_3_CE_1	False	cassette^1	False	C1_A	37299020-37299288	False	False	False	0.956	0.974	0.004	0.368	0.415
ENSG00000144674.18_5	ENSG00000144674.18	GOLGA4	chr3	+	ENSG00000144674.18:t:37337666-37337734	ENSG00000144674.18_5_CE_1	False	cassette^1	False	C2_A	37337163-37337666	False	False	False	0.936	0.892	-0.034	0.602	0.129
ENSG00000144674.18_6	ENSG00000144674.18	GOLGA4	chr3	+	ENSG00000144674.18:t:37366080-37366879	ENSG00000144674.18_6_CE_1	False	cassette^1	False	C2_A	37361305-37366080	False	False	False	0.043	0.068	0.021	0.534	0.2
ENSG00000005700.15_1	ENSG00000005700.15	IBTK	chr6	-	ENSG00000005700.15:t:82173367-82173578	ENSG00000005700.15_1_pAFE_1	False	putative_afe^1	True	Proximal	82173438-82175904	False	False	False	0.229	0.156	-0.038	0.638	0.1
ENSG00000118420.17_1	ENSG00000118420.17	UBE3D	chr6	-	ENSG00000118420.17:s:83065642-83065841	ENSG00000118420.17_1_CE_1	False	cassette^1	False	C1_A	83063245-83065642	False	False	False	0.167	0.018	-0.085	0.709	0.039
ENSG00000083097.15_1	ENSG00000083097.15	DOP1A	chr6	+	ENSG00000083097.15:t:83167862-83168756	ENSG00000083097.15_1_AI_1	True	ir^1|afe^1	True	C2_C1_intron	83164720-83167861	False	False	False	0.85	0.873	0.013	0.568	0.188
ENSG00000083097.15_2	ENSG00000083097.15	DOP1A	chr6	+	ENSG00000083097.15:s:83167862-83168756	ENSG00000083097.15_2_AI_1	False	ir^1	True	C1_C2_intron	83168757-83169477	False	True	True	0.886	0.994	0.084	0.934	0.013
ENSG00000144677.15_1	ENSG00000144677.15	CTDSPL	chr3	+	ENSG00000144677.15:t:37964571-37964672	ENSG00000144677.15_1_CE_1	False	cassette^1	False	C2_A	37957143-37964571	False	True	True	0.631	0.904	0.206	0.901	0.005
ENSG00000144677.15_2	ENSG00000144677.15	CTDSPL	chr3	+	ENSG00000144677.15:t:37982566-37982643	ENSG00000144677.15_2_AI_2	True	ir^2	False	C2_C1_intron	37982385-37982565	False	False	False	0.936	0.865	-0.05	0.702	0.08
ENSG00000144677.15_3	ENSG00000144677.15	CTDSPL	chr3	+	ENSG00000144677.15:s:37982566-37982643	ENSG00000144677.15_3_AI_1	False	ir^1	False	C1_C2_intron	37982644-37984247	False	False	False	0.96	0.942	-0.005	0.474	0.302
ENSG00000136059.16_1	ENSG00000136059.16	VILL	chr3	+	ENSG00000136059.16:t:38001456-38001593	ENSG00000136059.16_1_CE_1	True	cassette^1|ir^2	False	C2_A	38001000-38001456	False	False	False	0.25	0.115	-0.078	0.708	0.035
ENSG00000136059.16_2	ENSG00000136059.16	VILL	chr3	+	ENSG00000136059.16:s:38004064-38004399	ENSG00000136059.16_2_AI_1	False	ir^1	True	C1_C2_intron	38004400-38005791	False	False	False	0.333	0.515	0.121	0.818	0.018
ENSG00000078808.20_1	ENSG00000078808.20	SDF4	chr1	-	ENSG00000078808.20:s:1223244-1223357	ENSG00000078808.20_1_AI_1	False	ir^1	True	C1_C2_intron	1221352-1223243	False	False	False	0.056	0.083	0.016	0.459	0.327
ENSG00000187091.14_1	ENSG00000187091.14	PLCD1	chr3	-	ENSG00000187091.14:s:38018970-38019034	ENSG00000187091.14_1_CE_1	True	cassette^1|alt5^1|afe^4|multi_exon_spanning^1	True	C1_A	38018296-38018970	False	False	False	0.062	0.049	-0.012	0.472	0.331
ENSG00000187091.14_2	ENSG00000187091.14	PLCD1	chr3	-	ENSG00000187091.14:s:38010361-38010562	ENSG00000187091.14_2_AI_1	False	ir^1	True	C1_C2_intron	38010276-38010360	False	False	False	0.098	0.153	0.041	0.705	0.103
ENSG00000013375.17_5	ENSG00000013375.17	PGM3	chr6	-	ENSG00000013375.17:t:83170301-83170478	ENSG00000013375.17_5_CE_1	False	cassette^1	False	C2_A	83170478-83171937	False	False	False	0.957	0.971	0.007	0.335	0.475
ENSG00000013375.17_1	ENSG00000013375.17	PGM3	chr6	-	ENSG00000013375.17:t:83188745-83188798	ENSG00000013375.17_1_AI_1	False	ir^1	False	C2_C1_intron	83188799-83190509	False	False	False	0.053	0.043	-0.009	0.46	0.346
ENSG00000013375.17_2	ENSG00000013375.17	PGM3	chr6	-	ENSG00000013375.17:t:83187008-83187075	ENSG00000013375.17_2_AI_1	False	ir^1	False	C2_C1_intron	83187076-83188502	False	False	False	0.083	0.097	0.008	0.485	0.292
ENSG00000013375.17_3	ENSG00000013375.17	PGM3	chr6	-	ENSG00000013375.17:t:83175962-83176135	ENSG00000013375.17_3_AI_1	False	ir^1	True	C2_C1_intron	83176136-83178672	False	False	False	0.091	0.071	-0.009	0.446	0.343
ENSG00000013375.17_4	ENSG00000013375.17	PGM3	chr6	-	ENSG00000013375.17:t:83174374-83174487	ENSG00000013375.17_4_AI_1	False	ir^1	False	C2_C1_intron	83174488-83175961	False	False	False	0.153	0.119	-0.023	0.596	0.164
ENSG00000013375.17_7	ENSG00000013375.17	PGM3	chr6	-	ENSG00000013375.17:s:83168244-83169323	ENSG00000013375.17_7_AI_1	True	ir^1|ale^1	False	C1_C2_intron	83168058-83168243	False	False	False	0.856	0.877	0.014	0.56	0.195
ENSG00000013375.17_6	ENSG00000013375.17	PGM3	chr6	-	ENSG00000013375.17:s:83170301-83170478	ENSG00000013375.17_6_ale_1	False	ale^1	False	Proximal	83169841-83170305	False	False	False	0.034	0.054	0.014	0.452	0.29
ENSG00000160087.21_1	ENSG00000160087.21	UBE2J2	chr1	-	ENSG00000160087.21:t:1267733-1267992	ENSG00000160087.21_1_AI_1	True	cassette^1|ir^1|afe^1|multi_exon_spanning^1|other^1	True	C2_C1_intron	1267993-1271509	False	False	False	0.049	0.056	0.002	0.471	0.318
ENSG00000160087.21_3	ENSG00000160087.21	UBE2J2	chr1	-	ENSG00000160087.21:t:1253909-1255487	ENSG00000160087.21_3_CE_1	False	cassette^1	False	C2_A	1255487-1256045	False	True	False	0.949	0.885	-0.054	0.81	0.045
ENSG00000160087.21_2	ENSG00000160087.21	UBE2J2	chr1	-	ENSG00000160087.21:s:1262853-1263569	ENSG00000160087.21_2_pA3_1	False	putative_alt3^1|ir^1	False	Proximal	1262390-1263346	False	False	False	0.081	0.021	-0.038	0.672	0.1
ENSG00000032219.19_2	ENSG00000032219.19	ARID4A	chr14	+	ENSG00000032219.19:s:58351073-58351676	ENSG00000032219.19_2_A5_1	False	alt5^1	False	Proximal	58351676-58353658	False	False	False	0.131	0.187	0.032	0.596	0.125
ENSG00000032219.19_1	ENSG00000032219.19	ARID4A	chr14	+	ENSG00000032219.19:t:58304944-58305009	ENSG00000032219.19_1_afe_1	False	afe^1	False	Proximal	58303761-58304944	False	False	False	0.065	0.013	-0.023	0.458	0.216
ENSG00000060971.19_1	ENSG00000060971.19	ACAA1	chr3	-	ENSG00000060971.19:t:38131926-38132552	ENSG00000060971.19_1_CE_1	False	cassette^1	False	C2_A	38132005-38133952	False	False	False	0.969	0.939	-0.018	0.516	0.229
ENSG00000060971.19_2	ENSG00000060971.19	ACAA1	chr3	-	ENSG00000060971.19:s:38131926-38132552	ENSG00000060971.19_2_CE_1	False	cassette^1	False	C1_A	38131638-38131926	False	True	True	0.842	0.716	-0.115	0.91	0.011
ENSG00000060971.19_3	ENSG00000060971.19	ACAA1	chr3	-	ENSG00000060971.19:s:38126493-38126700	ENSG00000060971.19_3_CE_1	False	cassette^1	False	C1_A	38126341-38126510	False	False	False	0.958	0.796	-0.124	0.866	0.013
ENSG00000065833.9_1	ENSG00000065833.9	ME1	chr6	-	ENSG00000065833.9:s:83315310-83315413	ENSG00000065833.9_1_pALE_1	False	putative_ale^1	True	Proximal	83276153-83315310	False	False	False	0.174	0.381	0.14	0.82	0.013
ENSG00000172936.17_1	ENSG00000172936.17	MYD88	chr3	+	ENSG00000172936.17:t:38140757-38140848	ENSG00000172936.17_1_A5_1	False	alt5^1	False	Proximal	38140568-38140757	False	False	False	0.848	0.918	0.039	0.64	0.096
ENSG00000172939.9_2	ENSG00000172939.9	OXSR1	chr3	+	ENSG00000172939.9:s:38236661-38236961	ENSG00000172939.9_2_AI_1	False	ir^1	True	C1_C2_intron	38236962-38242742	False	False	False	0.08	0.051	-0.019	0.534	0.248
ENSG00000172939.9_3	ENSG00000172939.9	OXSR1	chr3	+	ENSG00000172939.9:s:38247668-38247732	ENSG00000172939.9_3_AI_1	False	ir^1	True	C1_C2_intron	38247733-38249965	False	False	False	0.072	0.064	-0.001	0.476	0.302
ENSG00000172939.9_1	ENSG00000172939.9	OXSR1	chr3	+	ENSG00000172939.9:t:38198722-38198863	ENSG00000172939.9_1_afe_1	False	afe^1	False	Proximal	38193418-38198722	False	False	False	0.074	0.058	-0.009	0.416	0.337
ENSG00000093217.11_2	ENSG00000093217.11	XYLB	chr3	+	ENSG00000093217.11:t:38419842-38420651	ENSG00000093217.11_2_pA3_1	False	putative_alt3^1|ir^1	True	Intron	38414986-38419841	False	False	False	0.981	0.914	-0.031	0.546	0.167
ENSG00000093217.11_1	ENSG00000093217.11	XYLB	chr3	+	ENSG00000093217.11:s:38348550-38348632	ENSG00000093217.11_1_ale_1	False	ale^1	True	Proximal	38348632-38357014	False	False	False	0.143	0.192	0.018	0.605	0.151
ENSG00000131584.19_4	ENSG00000131584.19	ACAP3	chr1	-	ENSG00000131584.19:s:1298370-1298421	ENSG00000131584.19_4_AI_1	False	putative_alt5^1|ir^1	True	C1_C2_intron	1298266-1298369	False	False	False	0.901	0.805	-0.081	0.864	0.026
ENSG00000131584.19_1	ENSG00000131584.19	ACAP3	chr1	-	ENSG00000131584.19:t:1304086-1305929	ENSG00000131584.19_1_AI_1	True	ir^1|afe^1	True	C2_C1_intron	1305930-1307071	False	False	False	0.223	0.316	0.053	0.72	0.058
ENSG00000131584.19_2	ENSG00000131584.19	ACAP3	chr1	-	ENSG00000131584.19:s:1301448-1302046	ENSG00000131584.19_2_AI_1	False	ir^1	True	C1_C2_intron	1300693-1301447	False	False	False	0.033	0.089	0.048	0.792	0.066
ENSG00000131584.19_3	ENSG00000131584.19	ACAP3	chr1	-	ENSG00000131584.19:s:1299345-1299617	ENSG00000131584.19_3_AI_1	True	ir^1|ale^1	False	C1_C2_intron	1298956-1299344	False	False	False	0.431	0.565	0.103	0.856	0.021
ENSG00000157036.13_1	ENSG00000157036.13	EXOG	chr3	+	ENSG00000157036.13:s:38496127-38496530	ENSG00000157036.13_1_CE_1	False	cassette^1	False	C1_A	38496530-38496843	False	False	False	0.118	0.035	-0.046	0.67	0.08
ENSG00000157036.13_2	ENSG00000157036.13	EXOG	chr3	+	ENSG00000157036.13:t:38523901-38524568	ENSG00000157036.13_2_CE_1	True	cassette^1|ale^6|multi_exon_spanning^2	False	C2_A	38519377-38523901	False	False	False	0.114	0.116	-0.014	0.615	0.092
ENSG00000169972.12_2	ENSG00000169972.12	PUSL1	chr1	+	ENSG00000169972.12:s:1309454-1309603	ENSG00000169972.12_2_A3_1	False	alt3^1	False	Proximal	1309603-1309681	False	False	False	0.943	0.964	0.01	0.436	0.308
ENSG00000169972.12_1	ENSG00000169972.12	PUSL1	chr1	+	ENSG00000169972.12:s:1308597-1308720	ENSG00000169972.12_1_ale_1	False	ale^1	False	Proximal	1308720-1308915	False	False	False	0.904	0.992	0.04	0.641	0.106
ENSG00000091164.13_1	ENSG00000091164.13	TXNL1	chr18	-	ENSG00000091164.13:t:56602822-56603056	ENSG00000091164.13_1_AI_1	True	ir^2|ale^1|afe^1|multi_exon_spanning^1	True	C2_C1_intron	56603057-56604435	False	False	False	0.051	0.073	0.018	0.523	0.252
ENSG00000127054.22_3	ENSG00000127054.22	INTS11	chr1	-	ENSG00000127054.22:t:1313732-1314105	ENSG00000127054.22_3_CE_1	False	cassette^1	False	C2_A	1313921-1314301	False	False	False	0.951	0.955	0.005	0.41	0.356
ENSG00000127054.22_4	ENSG00000127054.22	INTS11	chr1	-	ENSG00000127054.22:t:1312226-1312368	ENSG00000127054.22_4_CE_1	False	cassette^1	False	C2_A	1312368-1312440	False	False	False	0.941	0.977	0.02	0.485	0.241
ENSG00000127054.22_1	ENSG00000127054.22	INTS11	chr1	-	ENSG00000127054.22:t:1315560-1315697	ENSG00000127054.22_1_AI_1	True	ir^2	True	C2_C1_intron	1315698-1316156	False	False	False	0.278	0.206	-0.051	0.749	0.071
ENSG00000127054.22_2	ENSG00000127054.22	INTS11	chr1	-	ENSG00000127054.22:s:1315404-1315438	ENSG00000127054.22_2_AI_1	True	ir^1|ale^1	False	C1_C2_intron	1315171-1315403	False	False	False	0.12	0.143	0.014	0.466	0.315
ENSG00000091157.15_1	ENSG00000091157.15	WDR7	chr18	+	ENSG00000091157.15:s:56962430-56962529	ENSG00000091157.15_1_ale_1	False	ale^1	False	Proximal	56962529-57009838	False	False	False	0.095	0.054	-0.014	0.59	0.121
ENSG00000114742.14_1	ENSG00000114742.14	WDR48	chr3	+	ENSG00000114742.14:t:39066548-39066630	ENSG00000114742.14_1_CE_1	False	cassette^1	False	C2_A	39065889-39066548	False	False	False	0.983	0.975	-0.001	0.236	0.723
ENSG00000114742.14_2	ENSG00000114742.14	WDR48	chr3	+	ENSG00000114742.14:s:39066548-39066630	ENSG00000114742.14_2_CE_1	False	cassette^1	False	C1_A	39066630-39066746	False	False	False	0.955	0.908	-0.035	0.639	0.114
ENSG00000114742.14_4	ENSG00000114742.14	WDR48	chr3	+	ENSG00000114742.14:s:39085515-39085610	ENSG00000114742.14_4_CE_1	True	cassette^1|ir^2	False	C1_A	39085610-39086301	False	False	False	0.09	0.018	-0.053	0.866	0.033
ENSG00000114742.14_3	ENSG00000114742.14	WDR48	chr3	+	ENSG00000114742.14:s:39079711-39079808	ENSG00000114742.14_3_AI_1	False	ir^1	True	C1_C2_intron	39079809-39084154	False	False	False	0.018	0.066	0.032	0.649	0.15
ENSG00000114745.15_2	ENSG00000114745.15	GORASP1	chr3	-	ENSG00000114745.15:t:39100435-39100454	ENSG00000114745.15_2_pA3_1	True	cassette^4|alt5^2|putative_alt3^3|ir^3|multi_exon_spanning^1	False	Intron	39100455-39100456	False	False	False	0.916	0.907	-0.006	0.415	0.389
ENSG00000114745.15_1	ENSG00000114745.15	GORASP1	chr3	-	ENSG00000114745.15:s:39103473-39103725	ENSG00000114745.15_1_A3_1	True	alt3^2|alt5^1|ir^2|ale^2|afe^2|multi_exon_spanning^1	False	Proximal	39102926-39103473	False	False	False	0.081	0.002	-0.039	0.671	0.1
ENSG00000066926.13_2	ENSG00000066926.13	FECH	chr18	-	ENSG00000066926.13:t:57572990-57573365	ENSG00000066926.13_2_A5_1	False	alt5^1	False	Proximal	57573365-57580055	False	False	False	0.109	0.076	-0.023	0.577	0.181
ENSG00000066926.13_1	ENSG00000066926.13	FECH	chr18	-	ENSG00000066926.13:s:57586554-57586732	ENSG00000066926.13_1_ale_1	False	ale^1	False	Proximal	57585973-57586554	False	False	False	0.014	0.053	0.014	0.434	0.322
ENSG00000134440.12_1	ENSG00000134440.12	NARS1	chr18	-	ENSG00000134440.12:s:57621708-57621737	ENSG00000134440.12_1_A3_1	False	alt3^1	False	Proximal	57620651-57621708	False	False	False	0.652	0.633	-0.013	0.498	0.225
ENSG00000107404.21_1	ENSG00000107404.21	DVL1	chr1	-	ENSG00000107404.21:s:1339287-1339439	ENSG00000107404.21_1_A5_1	False	alt5^1	False	Proximal	1338653-1339287	False	False	False	0.351	0.466	0.08	0.739	0.039
ENSG00000107404.21_2	ENSG00000107404.21	DVL1	chr1	-	ENSG00000107404.21:s:1337977-1338183	ENSG00000107404.21_2_AI_1	True	ir^1|ale^1	True	C1_C2_intron	1337056-1337976	False	False	False	0.049	0.062	0.013	0.538	0.259
ENSG00000065615.14_1	ENSG00000065615.14	CYB5R4	chr6	+	ENSG00000065615.14:t:83934595-83934735	ENSG00000065615.14_1_afe_1	False	afe^1	True	Proximal	83926331-83934595	False	False	False	0.068	0.168	0.066	0.76	0.045
ENSG00000162576.17_1	ENSG00000162576.17	MXRA8	chr1	-	ENSG00000162576.17:t:1356681-1356704	ENSG00000162576.17_1_AI_1	False	ir^1	True	C2_C1_intron	1356705-1358455	False	False	False	0.179	0.107	-0.044	0.661	0.091
