# {
#     "command": "/media/storage/home/mariokeller/applications/MAJIQv2.3_Oct_2022/bin/voila modulize --changing-between-group-dpsi 0.02 --non-changing-between-group-dpsi 0.02 --changing-between-group-dpsi-secondary 0.01 --probability-changing-threshold 0.9 --probability-non-changing-threshold 0.5 --show-all -j 6 -d /media/storage/home/mklostermann/spezialisierung_wise22/lisa_SFPQ/modulise/SFPQ_K562_Control-SFPQ_K562_shRNA /media/storage/home/mklostermann/spezialisierung_wise22/lisa_SFPQ/build/splicegraph.sql /media/storage/home/mklostermann/spezialisierung_wise22/lisa_SFPQ/dpsi/SFPQ_K562_Control-SFPQ_K562_shRNA.deltapsi.voila",
#     "dpsi_changing_threshold": 0.02,
#     "dpsi_nonchanging_threshold": 0.5,
#     "dpsi_probability_changing_threshold": 0.9,
#     "voila_version": "2.4.dev3+g85d07819"
# }
module_id	gene_id	gene_name	seqid	strand	lsv_id	event_id	complex	denovo	reference_exon_coord	spliced_with	spliced_with_coord	junction_name	junction_coord	event_non_changing	event_changing	junction_changing	SFPQ_K562_Control_median_psi	SFPQ_K562_shRNA_median_psi	SFPQ_K562_shRNA-SFPQ_K562_Control_median_dpsi	SFPQ_K562_shRNA-SFPQ_K562_Control_probability_changing	SFPQ_K562_shRNA-SFPQ_K562_Control_probability_non_changing
ENSG00000133026.14_3	ENSG00000133026.14	MYH10	chr17	-	ENSG00000133026.14:s:8481147-8481445	ENSG00000133026.14_3_A3A5_1	False	False	8481322-8481410	E2	8480402-8481077	E1_E2_J1	8481077-8481147	False	False	False	0.003	0.052	0.014	0.43	0.322
ENSG00000133026.14_3	ENSG00000133026.14	MYH10	chr17	-	ENSG00000133026.14:s:8481147-8481445	ENSG00000133026.14_3_A3A5_1	False	False	8481322-8481410	E2	8480402-8481077	E1_E2_J2	8480525-8481322	False	False	False	0.997	0.948	-0.014	0.43	0.322
ENSG00000133026.14_3	ENSG00000133026.14	MYH10	chr17	-		ENSG00000133026.14_3_A3A5_1	False	False	8480402-8481077	E1	8481322-8481410	E2_E1_J1	8481077-8481147	False	False						
ENSG00000133026.14_3	ENSG00000133026.14	MYH10	chr17	-		ENSG00000133026.14_3_A3A5_1	False	False	8480402-8481077	E1	8481322-8481410	E2_E1_J2	8480525-8481322	False	False						
ENSG00000197451.12_1	ENSG00000197451.12	HNRNPAB	chr5	+	ENSG00000197451.12:s:178204533-178204740	ENSG00000197451.12_1_A3A5_1	False	True	178204533-178204740	E2	178204977-178205046	E1_E2_J1	178204689-178204977	False	False	False	0.245	0.515	0.19	0.858	0.007
ENSG00000197451.12_1	ENSG00000197451.12	HNRNPAB	chr5	+	ENSG00000197451.12:s:178204533-178204740	ENSG00000197451.12_1_A3A5_1	False	False	178204533-178204740	E2	178204977-178205046	E1_E2_J2	178204740-178204815	False	False	False	0.755	0.485	-0.19	0.858	0.007
ENSG00000197451.12_1	ENSG00000197451.12	HNRNPAB	chr5	+		ENSG00000197451.12_1_A3A5_1	False	True	178204977-178205046	E1	178204533-178204740	E2_E1_J1	178204689-178204977	False	False						
ENSG00000197451.12_1	ENSG00000197451.12	HNRNPAB	chr5	+		ENSG00000197451.12_1_A3A5_1	False	False	178204977-178205046	E1	178204533-178204740	E2_E1_J2	178204740-178204815	False	False						
ENSG00000186787.10_1	ENSG00000186787.10	SPIN2B	chrX	-	ENSG00000186787.10:s:57121238-57121548	ENSG00000186787.10_1_A3A5_1	False	False	57121238-57121548	E2	57120405-57120634	E1_E2_J1	57120634-57121293	False	False	False	0.11	0.067	-0.024	0.598	0.106
ENSG00000186787.10_1	ENSG00000186787.10	SPIN2B	chrX	-	ENSG00000186787.10:s:57121238-57121548	ENSG00000186787.10_1_A3A5_1	False	False	57121238-57121548	E2	57120405-57120634	E1_E2_J2	57120631-57121238	False	False	False	0.89	0.933	0.024	0.598	0.106
ENSG00000186787.10_1	ENSG00000186787.10	SPIN2B	chrX	-		ENSG00000186787.10_1_A3A5_1	False	False	57120405-57120634	E1	57121238-57121548	E2_E1_J1	57120634-57121293	False	False						
ENSG00000186787.10_1	ENSG00000186787.10	SPIN2B	chrX	-		ENSG00000186787.10_1_A3A5_1	False	False	57120405-57120634	E1	57121238-57121548	E2_E1_J2	57120631-57121238	False	False						
ENSG00000161800.13_1	ENSG00000161800.13	RACGAP1	chr12	-	ENSG00000161800.13:s:50025328-50025448	ENSG00000161800.13_1_A3A5_1	True	False	50025328-50025448	E2	50016631-50016719	E1_E2_J1	50016719-50025398	False	False	False	0.586	0.622	0.028	0.589	0.136
ENSG00000161800.13_1	ENSG00000161800.13	RACGAP1	chr12	-	ENSG00000161800.13:s:50025328-50025448	ENSG00000161800.13_1_A3A5_1	True	False	50025328-50025448	E2	50016631-50016719	E1_E2_J2	50016715-50025328	False	False	False	0.07	0.076	-0.001	0.292	0.564
ENSG00000161800.13_1	ENSG00000161800.13	RACGAP1	chr12	-	ENSG00000161800.13:t:50016631-50016720	ENSG00000161800.13_1_A3A5_1	True	False	50016631-50016719	E1	50025328-50025448	E2_E1_J1	50016719-50025398	False	False	False	0.597	0.62	0.019	0.548	0.17
ENSG00000161800.13_1	ENSG00000161800.13	RACGAP1	chr12	-	ENSG00000161800.13:t:50016631-50016720	ENSG00000161800.13_1_A3A5_1	True	False	50016631-50016719	E1	50025328-50025448	E2_E1_J2	50016715-50025328	False	False	False	0.072	0.076	-0.001	0.299	0.548
ENSG00000184634.17_7	ENSG00000184634.17	MED12	chrX	+	ENSG00000184634.17:s:71137137-71137392	ENSG00000184634.17_7_A3A5_1	True	False	71137187-71137392	E2	71137558-71137635	E1_E2_J1	71137383-71137558	False	True	False	0.402	0.569	0.123	0.849	0.015
ENSG00000184634.17_7	ENSG00000184634.17	MED12	chrX	+	ENSG00000184634.17:s:71137137-71137392	ENSG00000184634.17_7_A3A5_1	True	False	71137187-71137392	E2	71137558-71137635	E1_E2_J2	71137392-71137561	False	True	True	0.136	0.012	-0.1	0.947	0.007
ENSG00000184634.17_7	ENSG00000184634.17	MED12	chrX	+	ENSG00000184634.17:t:71137558-71137635	ENSG00000184634.17_7_A3A5_1	True	False	71137558-71137635	E1	71137187-71137392	E2_E1_J1	71137383-71137558	False	True	False	0.403	0.57	0.123	0.849	0.015
ENSG00000184634.17_7	ENSG00000184634.17	MED12	chrX	+	ENSG00000184634.17:t:71137558-71137635	ENSG00000184634.17_7_A3A5_1	True	False	71137558-71137635	E1	71137187-71137392	E2_E1_J2	71137392-71137561	False	True	True	0.137	0.013	-0.101	0.947	0.007
ENSG00000115446.12_2	ENSG00000115446.12	UNC50	chr2	+	ENSG00000115446.12:s:98609643-98610275	ENSG00000115446.12_2_A3A5_1	False	False	98609643-98610275	E2	98610775-98610895	E1_E2_J1	98610039-98610775	False	False	False	0.922	0.895	-0.01	0.492	0.226
ENSG00000115446.12_2	ENSG00000115446.12	UNC50	chr2	+	ENSG00000115446.12:s:98609643-98610275	ENSG00000115446.12_2_A3A5_1	False	True	98609643-98610275	E2	98610775-98610895	E1_E2_J2	98610275-98610514	False	False	False	0.078	0.105	0.01	0.492	0.226
ENSG00000115446.12_2	ENSG00000115446.12	UNC50	chr2	+		ENSG00000115446.12_2_A3A5_1	False	False	98610775-98610895	E1	98609643-98610275	E2_E1_J1	98610039-98610775	False	False						
ENSG00000115446.12_2	ENSG00000115446.12	UNC50	chr2	+		ENSG00000115446.12_2_A3A5_1	False	True	98610775-98610895	E1	98609643-98610275	E2_E1_J2	98610275-98610514	False	False						
ENSG00000135409.11_1	ENSG00000135409.11	AMHR2	chr12	+	ENSG00000135409.11:s:53425455-53425573	ENSG00000135409.11_1_A3A5_1	True	False	53425455-53425573	E2	53425686-53425919	E1_E2_J1	53425487-53425686	False	False	False	0.036	0.111	0.051	0.731	0.065
ENSG00000135409.11_1	ENSG00000135409.11	AMHR2	chr12	+	ENSG00000135409.11:s:53425455-53425573	ENSG00000135409.11_1_A3A5_1	True	False	53425455-53425573	E2	53425686-53425919	E1_E2_J2	53425573-53425689	False	False	False	0.11	0.054	-0.028	0.563	0.147
ENSG00000135409.11_1	ENSG00000135409.11	AMHR2	chr12	+		ENSG00000135409.11_1_A3A5_1	True	False	53425686-53425919	E1	53425455-53425573	E2_E1_J1	53425487-53425686	False	False						
ENSG00000135409.11_1	ENSG00000135409.11	AMHR2	chr12	+		ENSG00000135409.11_1_A3A5_1	True	False	53425686-53425919	E1	53425455-53425573	E2_E1_J2	53425573-53425689	False	False						
ENSG00000153827.15_4	ENSG00000153827.15	TRIP12	chr2	-		ENSG00000153827.15_4_A3A5_1	True	False	229807705-229807864	E2	229805730-229805883	E1_E2_J1	229805883-229807708	False	False						
ENSG00000153827.15_4	ENSG00000153827.15	TRIP12	chr2	-		ENSG00000153827.15_4_A3A5_1	True	True	229807705-229807864	E2	229805730-229805883	E1_E2_J2	229805802-229807705	False	False						
ENSG00000153827.15_4	ENSG00000153827.15	TRIP12	chr2	-	ENSG00000153827.15:t:229805730-229806149	ENSG00000153827.15_4_A3A5_1	True	False	229805730-229805883	E1	229807705-229807864	E2_E1_J1	229805883-229807708	False	False	False	0.655	0.687	0.018	0.575	0.133
ENSG00000153827.15_4	ENSG00000153827.15	TRIP12	chr2	-	ENSG00000153827.15:t:229805730-229806149	ENSG00000153827.15_4_A3A5_1	True	True	229805730-229805883	E1	229807705-229807864	E2_E1_J2	229805802-229807705	False	False	False	0.051	0.059	0.005	0.429	0.309
ENSG00000153827.15_4	ENSG00000153827.15	TRIP12	chr2	-		ENSG00000153827.15_4_A3A5_2	True	False	229807708-229807864	E2	229805730-229805883	E1_E2_J1	229805883-229807705	False	False						
ENSG00000153827.15_4	ENSG00000153827.15	TRIP12	chr2	-		ENSG00000153827.15_4_A3A5_2	True	False	229807708-229807864	E2	229805730-229805883	E1_E2_J2	229805802-229807708	False	False						
ENSG00000153827.15_4	ENSG00000153827.15	TRIP12	chr2	-	ENSG00000153827.15:t:229805730-229806149	ENSG00000153827.15_4_A3A5_2	True	False	229805730-229805883	E1	229807708-229807864	E2_E1_J1	229805883-229807705	False	False	False	0.128	0.166	0.023	0.593	0.128
ENSG00000153827.15_4	ENSG00000153827.15	TRIP12	chr2	-	ENSG00000153827.15:t:229805730-229806149	ENSG00000153827.15_4_A3A5_2	True	False	229805730-229805883	E1	229807708-229807864	E2_E1_J2	229805802-229807708	False	False	False	0.17	0.084	-0.059	0.711	0.06
ENSG00000172590.18_1	ENSG00000172590.18	MRPL52	chr14	+	ENSG00000172590.18:s:22829879-22829948	ENSG00000172590.18_1_A3A5_1	True	False	22829879-22829948	E2	22830053-22830110	E1_E2_J1	22829940-22830053	False	False	False	0.506	0.505	-0.003	0.532	0.186
ENSG00000172590.18_1	ENSG00000172590.18	MRPL52	chr14	+	ENSG00000172590.18:s:22829879-22829948	ENSG00000172590.18_1_A3A5_1	True	False	22829879-22829948	E2	22830053-22830110	E1_E2_J2	22829948-22830050	False	False	False	0.126	0.091	-0.02	0.523	0.218
ENSG00000172590.18_1	ENSG00000172590.18	MRPL52	chr14	+		ENSG00000172590.18_1_A3A5_1	True	False	22830053-22830110	E1	22829879-22829948	E2_E1_J1	22829940-22830053	False	False						
ENSG00000172590.18_1	ENSG00000172590.18	MRPL52	chr14	+		ENSG00000172590.18_1_A3A5_1	True	False	22830053-22830110	E1	22829879-22829948	E2_E1_J2	22829948-22830050	False	False						
ENSG00000189229.12_1	ENSG00000189229.12	ENSG00000189229	chr3	+	ENSG00000189229.12:s:6507749-6507957	ENSG00000189229.12_1_A3A5_1	True	False	6507749-6507957	E2	6694725-6694877	E1_E2_J1	6507952-6694725	False	False	True	0.173	0.029	-0.119	0.922	0.01
ENSG00000189229.12_1	ENSG00000189229.12	ENSG00000189229	chr3	+	ENSG00000189229.12:s:6507749-6507957	ENSG00000189229.12_1_A3A5_1	True	False	6507749-6507957	E2	6694725-6694877	E1_E2_J2	6507957-6694784	False	False	False	0.051	0.029	-0.015	0.484	0.274
ENSG00000189229.12_1	ENSG00000189229.12	ENSG00000189229	chr3	+		ENSG00000189229.12_1_A3A5_1	True	False	6694725-6694877	E1	6507749-6507957	E2_E1_J1	6507952-6694725	False	False						
ENSG00000189229.12_1	ENSG00000189229.12	ENSG00000189229	chr3	+		ENSG00000189229.12_1_A3A5_1	True	False	6694725-6694877	E1	6507749-6507957	E2_E1_J2	6507957-6694784	False	False						
ENSG00000206573.11_2	ENSG00000206573.11	THUMPD3-AS1	chr3	-	ENSG00000206573.11:s:9391347-9391904	ENSG00000206573.11_2_A3A5_1	True	False	9391708-9391826	E2	9390008-9390497	E1_E2_J1	9390497-9391427	False	False	False	0.016	0.061	0.033	0.677	0.141
ENSG00000206573.11_2	ENSG00000206573.11	THUMPD3-AS1	chr3	-	ENSG00000206573.11:s:9391347-9391904	ENSG00000206573.11_2_A3A5_1	True	True	9391708-9391826	E2	9390008-9390497	E1_E2_J2	9390496-9391708	False	False	False	0.093	0.047	-0.033	0.639	0.144
ENSG00000206573.11_2	ENSG00000206573.11	THUMPD3-AS1	chr3	-	ENSG00000206573.11:t:9390008-9390619	ENSG00000206573.11_2_A3A5_1	True	False	9390008-9390497	E1	9391708-9391826	E2_E1_J1	9390497-9391427	False	False	False	0.017	0.073	0.048	0.838	0.054
ENSG00000206573.11_2	ENSG00000206573.11	THUMPD3-AS1	chr3	-	ENSG00000206573.11:t:9390008-9390619	ENSG00000206573.11_2_A3A5_1	True	True	9390008-9390497	E1	9391708-9391826	E2_E1_J2	9390496-9391708	False	False	False	0.104	0.056	-0.032	0.637	0.149
ENSG00000206573.11_2	ENSG00000206573.11	THUMPD3-AS1	chr3	-	ENSG00000206573.11:s:9391347-9391904	ENSG00000206573.11_2_A3A5_2	True	False	9391708-9391826	E2	9390008-9390497	E1_E2_J1	9390497-9391679	False	False	False	0.219	0.157	-0.046	0.709	0.089
ENSG00000206573.11_2	ENSG00000206573.11	THUMPD3-AS1	chr3	-	ENSG00000206573.11:s:9391347-9391904	ENSG00000206573.11_2_A3A5_2	True	True	9391708-9391826	E2	9390008-9390497	E1_E2_J2	9390496-9391708	False	False	False	0.093	0.047	-0.033	0.639	0.144
ENSG00000206573.11_2	ENSG00000206573.11	THUMPD3-AS1	chr3	-	ENSG00000206573.11:t:9390008-9390619	ENSG00000206573.11_2_A3A5_2	True	False	9390008-9390497	E1	9391708-9391826	E2_E1_J1	9390497-9391679	False	False	False	0.231	0.188	-0.037	0.651	0.121
ENSG00000206573.11_2	ENSG00000206573.11	THUMPD3-AS1	chr3	-	ENSG00000206573.11:t:9390008-9390619	ENSG00000206573.11_2_A3A5_2	True	True	9390008-9390497	E1	9391708-9391826	E2_E1_J2	9390496-9391708	False	False	False	0.104	0.056	-0.032	0.637	0.149
ENSG00000213983.12_1	ENSG00000213983.12	AP1G2	chr14	-		ENSG00000213983.12_1_A3A5_1	True	False	23567739-23568070	E2	23567111-23567319	E1_E2_J1	23567319-23567597	False	False						
ENSG00000213983.12_1	ENSG00000213983.12	AP1G2	chr14	-		ENSG00000213983.12_1_A3A5_1	True	False	23567739-23568070	E2	23567111-23567319	E1_E2_J2	23567315-23567739	False	False						
ENSG00000213983.12_1	ENSG00000213983.12	AP1G2	chr14	-	ENSG00000213983.12:t:23566809-23567350	ENSG00000213983.12_1_A3A5_1	True	False	23567111-23567319	E1	23567739-23568070	E2_E1_J1	23567319-23567597	False	False	False	0.1	0.014	-0.054	0.732	0.062
ENSG00000213983.12_1	ENSG00000213983.12	AP1G2	chr14	-	ENSG00000213983.12:t:23566809-23567350	ENSG00000213983.12_1_A3A5_1	True	False	23567111-23567319	E1	23567739-23568070	E2_E1_J2	23567315-23567739	False	False	True	0.064	0.236	0.134	0.925	0.007
ENSG00000213983.12_9	ENSG00000213983.12	AP1G2	chr14	-		ENSG00000213983.12_9_A3A5_1	True	True	23561962-23562066	E2	23561512-23561761	E1_E2_J1	23561761-23561853	False	False						
ENSG00000213983.12_9	ENSG00000213983.12	AP1G2	chr14	-		ENSG00000213983.12_9_A3A5_1	True	False	23561962-23562066	E2	23561512-23561761	E1_E2_J2	23561635-23561962	False	False						
ENSG00000213983.12_9	ENSG00000213983.12	AP1G2	chr14	-	ENSG00000213983.12:t:23561512-23561761	ENSG00000213983.12_9_A3A5_1	True	True	23561512-23561761	E1	23561962-23562066	E2_E1_J1	23561761-23561853	False	False	False	0.051	0.133	0.067	0.792	0.046
ENSG00000213983.12_9	ENSG00000213983.12	AP1G2	chr14	-	ENSG00000213983.12:t:23561512-23561761	ENSG00000213983.12_9_A3A5_1	True	False	23561512-23561761	E1	23561962-23562066	E2_E1_J2	23561635-23561962	False	False	False	0.357	0.264	-0.07	0.738	0.049
ENSG00000100897.18_2	ENSG00000100897.18	DCAF11	chr14	+	ENSG00000100897.18:s:24115515-24115749	ENSG00000100897.18_2_A3A5_1	True	False	24115515-24115749	E2	24116972-24116986	E1_E2_J1	24115726-24116972	False	False	False	0.184	0.123	-0.041	0.644	0.094
ENSG00000100897.18_2	ENSG00000100897.18	DCAF11	chr14	+	ENSG00000100897.18:s:24115515-24115749	ENSG00000100897.18_2_A3A5_1	True	False	24115515-24115749	E2	24116972-24116986	E1_E2_J2	24115749-24116917	False	False	False	0.457	0.552	0.062	0.692	0.057
ENSG00000100897.18_2	ENSG00000100897.18	DCAF11	chr14	+		ENSG00000100897.18_2_A3A5_1	True	False	24116972-24116986	E1	24115515-24115749	E2_E1_J1	24115726-24116972	False	False						
ENSG00000100897.18_2	ENSG00000100897.18	DCAF11	chr14	+		ENSG00000100897.18_2_A3A5_1	True	False	24116972-24116986	E1	24115515-24115749	E2_E1_J2	24115749-24116917	False	False						
ENSG00000265681.8_1	ENSG00000265681.8	RPL17	chr18	-	ENSG00000265681.8:s:49491626-49491840	ENSG00000265681.8_1_A3A5_1	True	False	49491761-49491833	E2	49491532-49491584	E1_E2_J1	49491584-49491736	False	False	False	0.406	0.327	-0.064	0.817	0.043
ENSG00000265681.8_1	ENSG00000265681.8	RPL17	chr18	-	ENSG00000265681.8:s:49491626-49491840	ENSG00000265681.8_1_A3A5_1	True	True	49491761-49491833	E2	49491532-49491584	E1_E2_J2	49491583-49491761	False	False	False	0.068	0.089	0.006	0.311	0.557
ENSG00000265681.8_1	ENSG00000265681.8	RPL17	chr18	-	ENSG00000265681.8:t:49491517-49491586	ENSG00000265681.8_1_A3A5_1	True	False	49491532-49491584	E1	49491761-49491833	E2_E1_J1	49491584-49491736	False	False	True	0.316	0.227	-0.08	0.933	0.013
ENSG00000265681.8_1	ENSG00000265681.8	RPL17	chr18	-	ENSG00000265681.8:t:49491517-49491586	ENSG00000265681.8_1_A3A5_1	True	True	49491532-49491584	E1	49491761-49491833	E2_E1_J2	49491583-49491761	False	False	False	0.053	0.063	0.012	0.433	0.379
ENSG00000265681.8_1	ENSG00000265681.8	RPL17	chr18	-	ENSG00000265681.8:s:49491626-49491840	ENSG00000265681.8_1_A3A5_2	True	False	49491761-49491833	E2	49491532-49491584	E1_E2_J1	49491584-49491746	False	False	False	0.105	0.081	-0.023	0.627	0.191
ENSG00000265681.8_1	ENSG00000265681.8	RPL17	chr18	-	ENSG00000265681.8:s:49491626-49491840	ENSG00000265681.8_1_A3A5_2	True	True	49491761-49491833	E2	49491532-49491584	E1_E2_J2	49491583-49491761	False	False	False	0.068	0.089	0.006	0.311	0.557
ENSG00000265681.8_1	ENSG00000265681.8	RPL17	chr18	-	ENSG00000265681.8:t:49491517-49491586	ENSG00000265681.8_1_A3A5_2	True	False	49491532-49491584	E1	49491761-49491833	E2_E1_J1	49491584-49491746	False	False	False	0.082	0.058	-0.005	0.289	0.603
ENSG00000265681.8_1	ENSG00000265681.8	RPL17	chr18	-	ENSG00000265681.8:t:49491517-49491586	ENSG00000265681.8_1_A3A5_2	True	True	49491532-49491584	E1	49491761-49491833	E2_E1_J2	49491583-49491761	False	False	False	0.053	0.063	0.012	0.433	0.379
ENSG00000265681.8_1	ENSG00000265681.8	RPL17	chr18	-	ENSG00000265681.8:s:49491626-49491840	ENSG00000265681.8_1_A3A5_3	True	True	49491761-49491833	E2	49491532-49491584	E1_E2_J1	49491584-49491820	False	False	False	0.038	0.068	0.042	0.859	0.056
ENSG00000265681.8_1	ENSG00000265681.8	RPL17	chr18	-	ENSG00000265681.8:s:49491626-49491840	ENSG00000265681.8_1_A3A5_3	True	True	49491761-49491833	E2	49491532-49491584	E1_E2_J2	49491583-49491761	False	False	False	0.068	0.089	0.006	0.311	0.557
ENSG00000265681.8_1	ENSG00000265681.8	RPL17	chr18	-	ENSG00000265681.8:t:49491517-49491586	ENSG00000265681.8_1_A3A5_3	True	True	49491532-49491584	E1	49491761-49491833	E2_E1_J1	49491584-49491820	False	False	False	0.03	0.048	0.016	0.461	0.346
ENSG00000265681.8_1	ENSG00000265681.8	RPL17	chr18	-	ENSG00000265681.8:t:49491517-49491586	ENSG00000265681.8_1_A3A5_3	True	True	49491532-49491584	E1	49491761-49491833	E2_E1_J2	49491583-49491761	False	False	False	0.053	0.063	0.012	0.433	0.379
ENSG00000159363.19_1	ENSG00000159363.19	ATP13A2	chr1	-	ENSG00000159363.19:s:17004692-17004821	ENSG00000159363.19_1_A3A5_1	True	False	17004692-17004821	E2	17004332-17004411	E1_E2_J1	17004411-17004707	False	False	False	0.416	0.494	0.047	0.662	0.068
ENSG00000159363.19_1	ENSG00000159363.19	ATP13A2	chr1	-	ENSG00000159363.19:s:17004692-17004821	ENSG00000159363.19_1_A3A5_1	True	False	17004692-17004821	E2	17004332-17004411	E1_E2_J2	17004408-17004692	False	False	False	0.08	0.207	0.088	0.798	0.029
ENSG00000159363.19_1	ENSG00000159363.19	ATP13A2	chr1	-		ENSG00000159363.19_1_A3A5_1	True	False	17004332-17004411	E1	17004692-17004821	E2_E1_J1	17004411-17004707	False	False						
ENSG00000159363.19_1	ENSG00000159363.19	ATP13A2	chr1	-		ENSG00000159363.19_1_A3A5_1	True	False	17004332-17004411	E1	17004692-17004821	E2_E1_J2	17004408-17004692	False	False						
ENSG00000159363.19_1	ENSG00000159363.19	ATP13A2	chr1	-	ENSG00000159363.19:s:17004692-17004821	ENSG00000159363.19_1_A3A5_2	True	False	17004707-17004821	E2	17004332-17004411	E1_E2_J1	17004411-17004692	False	False	False	0.421	0.293	-0.073	0.724	0.042
ENSG00000159363.19_1	ENSG00000159363.19	ATP13A2	chr1	-	ENSG00000159363.19:s:17004692-17004821	ENSG00000159363.19_1_A3A5_2	True	False	17004707-17004821	E2	17004332-17004411	E1_E2_J2	17004408-17004707	False	False	False	0.087	0.004	-0.045	0.69	0.084
ENSG00000159363.19_1	ENSG00000159363.19	ATP13A2	chr1	-		ENSG00000159363.19_1_A3A5_2	True	False	17004332-17004411	E1	17004707-17004821	E2_E1_J1	17004411-17004692	False	False						
ENSG00000159363.19_1	ENSG00000159363.19	ATP13A2	chr1	-		ENSG00000159363.19_1_A3A5_2	True	False	17004332-17004411	E1	17004707-17004821	E2_E1_J2	17004408-17004707	False	False						
ENSG00000090686.16_1	ENSG00000090686.16	USP48	chr1	-		ENSG00000090686.16_1_A3A5_1	True	False	21736446-21736625	E2	21729704-21729832	E1_E2_J1	21729832-21736430	False	False						
ENSG00000090686.16_1	ENSG00000090686.16	USP48	chr1	-		ENSG00000090686.16_1_A3A5_1	True	False	21736446-21736625	E2	21729704-21729832	E1_E2_J2	21729829-21736446	False	False						
ENSG00000090686.16_1	ENSG00000090686.16	USP48	chr1	-	ENSG00000090686.16:t:21729704-21729832	ENSG00000090686.16_1_A3A5_1	True	False	21729704-21729832	E1	21736446-21736625	E2_E1_J1	21729832-21736430	False	False	False	0.084	0.027	-0.052	0.866	0.033
ENSG00000090686.16_1	ENSG00000090686.16	USP48	chr1	-	ENSG00000090686.16:t:21729704-21729832	ENSG00000090686.16_1_A3A5_1	True	False	21729704-21729832	E1	21736446-21736625	E2_E1_J2	21729829-21736446	False	False	False	0.153	0.173	0.014	0.525	0.187
ENSG00000114388.14_1	ENSG00000114388.14	NPRL2	chr3	-	ENSG00000114388.14:s:50349913-50350365	ENSG00000114388.14_1_A3A5_1	True	False	50349931-50350365	E2	50349665-50349833	E1_E2_J1	50349833-50349913	False	False	False	0.072	0.003	-0.026	0.489	0.201
ENSG00000114388.14_1	ENSG00000114388.14	NPRL2	chr3	-	ENSG00000114388.14:s:50349913-50350365	ENSG00000114388.14_1_A3A5_1	True	False	50349931-50350365	E2	50349665-50349833	E1_E2_J2	50349828-50349931	False	False	False	0.197	0.246	0.038	0.648	0.07
ENSG00000114388.14_1	ENSG00000114388.14	NPRL2	chr3	-		ENSG00000114388.14_1_A3A5_1	True	False	50349665-50349833	E1	50349931-50350365	E2_E1_J1	50349833-50349913	False	False						
ENSG00000114388.14_1	ENSG00000114388.14	NPRL2	chr3	-		ENSG00000114388.14_1_A3A5_1	True	False	50349665-50349833	E1	50349931-50350365	E2_E1_J2	50349828-50349931	False	False						
ENSG00000138346.15_4	ENSG00000138346.15	DNA2	chr10	-	ENSG00000138346.15:s:68431857-68431971	ENSG00000138346.15_4_A3A5_1	True	False	68431857-68431971	E2	68430436-68430660	E1_E2_J1	68430660-68431862	False	False	False	0.801	0.865	0.036	0.63	0.09
ENSG00000138346.15_4	ENSG00000138346.15	DNA2	chr10	-	ENSG00000138346.15:s:68431857-68431971	ENSG00000138346.15_4_A3A5_1	True	False	68431857-68431971	E2	68430436-68430660	E1_E2_J2	68430540-68431857	False	False	False	0.037	0.052	0.006	0.411	0.323
ENSG00000138346.15_4	ENSG00000138346.15	DNA2	chr10	-		ENSG00000138346.15_4_A3A5_1	True	False	68430436-68430660	E1	68431857-68431971	E2_E1_J1	68430660-68431862	False	False						
ENSG00000138346.15_4	ENSG00000138346.15	DNA2	chr10	-		ENSG00000138346.15_4_A3A5_1	True	False	68430436-68430660	E1	68431857-68431971	E2_E1_J2	68430540-68431857	False	False						
ENSG00000130175.10_2	ENSG00000130175.10	PRKCSH	chr19	+	ENSG00000130175.10:s:11447439-11447618	ENSG00000130175.10_2_A3A5_1	True	False	11447439-11447618	E2	11447693-11447789	E1_E2_J1	11447597-11447693	False	False	False	0.428	0.471	0.039	0.647	0.093
ENSG00000130175.10_2	ENSG00000130175.10	PRKCSH	chr19	+	ENSG00000130175.10:s:11447439-11447618	ENSG00000130175.10_2_A3A5_1	True	False	11447439-11447618	E2	11447693-11447789	E1_E2_J2	11447618-11447723	False	False	False	0.229	0.286	0.051	0.721	0.065
ENSG00000130175.10_2	ENSG00000130175.10	PRKCSH	chr19	+		ENSG00000130175.10_2_A3A5_1	True	False	11447693-11447789	E1	11447439-11447618	E2_E1_J1	11447597-11447693	False	False						
ENSG00000130175.10_2	ENSG00000130175.10	PRKCSH	chr19	+		ENSG00000130175.10_2_A3A5_1	True	False	11447693-11447789	E1	11447439-11447618	E2_E1_J2	11447618-11447723	False	False						
ENSG00000176261.16_1	ENSG00000176261.16	ZBTB8OS	chr1	-	ENSG00000176261.16:s:32634702-32634792	ENSG00000176261.16_1_A3A5_1	True	False	32634702-32634792	E2	32633951-32634110	E1_E2_J1	32634110-32634768	False	False	False	0.33	0.226	-0.101	0.895	0.014
ENSG00000176261.16_1	ENSG00000176261.16	ZBTB8OS	chr1	-	ENSG00000176261.16:s:32634702-32634792	ENSG00000176261.16_1_A3A5_1	True	False	32634702-32634792	E2	32633951-32634110	E1_E2_J2	32634072-32634702	False	False	False	0.068	0.076	0.002	0.277	0.601
ENSG00000176261.16_1	ENSG00000176261.16	ZBTB8OS	chr1	-	ENSG00000176261.16:t:32633951-32634110	ENSG00000176261.16_1_A3A5_1	True	False	32633951-32634110	E1	32634702-32634792	E2_E1_J1	32634110-32634768	False	False	False	0.29	0.199	-0.086	0.888	0.018
